,File_name,Author_name,Credit,license_code,license_link,link_original_file,link_page
401,"Dülmen, Umland -- 2014 -- 7064.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/1/14/D%C3%BClmen%2C_Umland_--_2014_--_7064.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Umland_--_2014_--_7064.jpg
402,"Prismas Basálticos, Huasca de Ocampo, Hidalgo, México, 2013-10-10, DD 20.JPG",,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/0/05/Prismas_Bas%C3%A1lticos%2C_Huasca_de_Ocampo%2C_Hidalgo%2C_M%C3%A9xico%2C_2013-10-10%2C_DD_20.JPG,https://commons.wikimedia.org/wiki/File:Prismas_Bas%C3%A1lticos%2C_Huasca_de_Ocampo%2C_Hidalgo%2C_M%C3%A9xico%2C_2013-10-10%2C_DD_20.JPG
403,Huanglong Sichuan China Multicolored-ponds-01.jpg,"CEphoto, Uwe Aranas",Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/4/49/Huanglong_Sichuan_China_Multicolored-ponds-01.jpg,https://commons.wikimedia.org/wiki/File:Huanglong_Sichuan_China_Multicolored-ponds-01.jpg
404,Water droplets in a lotus leaf.JPG,Aathavan jaffna,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/5/58/Water_droplets_in_a_lotus_leaf.JPG,https://commons.wikimedia.org/wiki/File:Water_droplets_in_a_lotus_leaf.JPG
405,Mississippi Mills Waterfalls.jpeg,Saffron Blaze,Own work,Resolution restricted-by-sa,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/0/07/Mississippi_Mills_Waterfalls.jpeg,https://commons.wikimedia.org/wiki/File:Mississippi_Mills_Waterfalls.jpeg
406,"Dülmen, Umland -- 2014 -- 7051.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/2/2e/D%C3%BClmen%2C_Umland_--_2014_--_7051.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Umland_--_2014_--_7051.jpg
407,"Dülmen, Umland -- 2014 -- 7058.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/d/d6/D%C3%BClmen%2C_Umland_--_2014_--_7058.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Umland_--_2014_--_7058.jpg
408,"Dülmen, Umland -- 2014 -- 7061.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/b/b2/D%C3%BClmen%2C_Umland_--_2014_--_7061.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Umland_--_2014_--_7061.jpg
409,Wraxall 2013 MMB 67 Bonfire.jpg,,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/a/a0/Wraxall_2013_MMB_67_Bonfire.jpg,https://commons.wikimedia.org/wiki/File:Wraxall_2013_MMB_67_Bonfire.jpg
410,"Dülmen, Solarpark -- 2014 -- 7060.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/8/8e/D%C3%BClmen%2C_Solarpark_--_2014_--_7060.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Solarpark_--_2014_--_7060.jpg
411,"Dülmen, Umland -- 2014 -- 6995.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/3/36/D%C3%BClmen%2C_Umland_--_2014_--_6995.jpg,https://commons.wikimedia.org/wiki/File:D%C3%BClmen%2C_Umland_--_2014_--_6995.jpg
412,Water droplets in lotus1.JPG,Aathavan jaffna,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/d/d8/Water_droplets_in_lotus1.JPG,https://commons.wikimedia.org/wiki/File:Water_droplets_in_lotus1.JPG
413,Water droplets in lotus2.JPG,Aathavan jaffna,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/9/95/Water_droplets_in_lotus2.JPG,https://commons.wikimedia.org/wiki/File:Water_droplets_in_lotus2.JPG
414,"Some Hurrungane peaks looming above Grånosi, Oppland, Norway in 2013 June.jpg",Ximonic (Simo Räsänen),Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/4/4c/Some_Hurrungane_peaks_looming_above_Gr%C3%A5nosi%2C_Oppland%2C_Norway_in_2013_June.jpg,https://commons.wikimedia.org/wiki/File:Some_Hurrungane_peaks_looming_above_Gr%C3%A5nosi%2C_Oppland%2C_Norway_in_2013_June.jpg
415,Jubilee Campus MMB 90.jpg,,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/4/4d/Jubilee_Campus_MMB_90.jpg,https://commons.wikimedia.org/wiki/File:Jubilee_Campus_MMB_90.jpg
416,Blassenstein Erlauftal mit Nebel 03.JPG,Uoaei1,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/2/23/Blassenstein_Erlauftal_mit_Nebel_03.JPG,https://commons.wikimedia.org/wiki/File:Blassenstein_Erlauftal_mit_Nebel_03.JPG
417,Wraxall 2013 MMB 75 Bonfire.jpg,,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/6/65/Wraxall_2013_MMB_75_Bonfire.jpg,https://commons.wikimedia.org/wiki/File:Wraxall_2013_MMB_75_Bonfire.jpg
418,Staithes MMB 40.jpg,,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/d/db/Staithes_MMB_40.jpg,https://commons.wikimedia.org/wiki/File:Staithes_MMB_40.jpg
419,Saint-Amant 16 Collines&brouillard D24 2014.jpg,JLPC,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/3/3e/Saint-Amant_16_Collines%26brouillard_D24_2014.jpg,https://commons.wikimedia.org/wiki/File:Saint-Amant_16_Collines%26brouillard_D24_2014.jpg
420,"Senden, Venner Moor -- 2013 -- 2299.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/2/2d/Senden%2C_Venner_Moor_--_2013_--_2299.jpg,https://commons.wikimedia.org/wiki/File:Senden%2C_Venner_Moor_--_2013_--_2299.jpg
421,"Senden, Venner Moor -- 2013 -- 2305.jpg",,Own work,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,https://upload.wikimedia.org/wikipedia/commons/e/e0/Senden%2C_Venner_Moor_--_2013_--_2305.jpg,https://commons.wikimedia.org/wiki/File:Senden%2C_Venner_Moor_--_2013_--_2305.jpg
422,Greenhow Hill MMB 01.jpg,,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/e/ed/Greenhow_Hill_MMB_01.jpg,https://commons.wikimedia.org/wiki/File:Greenhow_Hill_MMB_01.jpg
423,London MMB «85 Columbus Courtyard.jpg,,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/1/1a/London_MMB_%C2%AB85_Columbus_Courtyard.jpg,https://commons.wikimedia.org/wiki/File:London_MMB_%C2%AB85_Columbus_Courtyard.jpg
424,Puesta de Sol en las montañas.JPG,Ivan2010,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/9/92/Puesta_de_Sol_en_las_monta%C3%B1as.JPG,https://commons.wikimedia.org/wiki/File:Puesta_de_Sol_en_las_monta%C3%B1as.JPG
425,Sistema de regadio circular.JPG,Ivan2010,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/e/e0/Sistema_de_regadio_circular.JPG,https://commons.wikimedia.org/wiki/File:Sistema_de_regadio_circular.JPG
426,KasteOrasheinal.jpg,Abrget47j,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/c/c9/KasteOrasheinal.jpg,https://commons.wikimedia.org/wiki/File:KasteOrasheinal.jpg
427,2013-12-13 08-02-39 givre.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/3/35/2013-12-13_08-02-39_givre.jpg,https://commons.wikimedia.org/wiki/File:2013-12-13_08-02-39_givre.jpg
428,2013-12-13 08-04-07 givre.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/b/b1/2013-12-13_08-04-07_givre.jpg,https://commons.wikimedia.org/wiki/File:2013-12-13_08-04-07_givre.jpg
429,2013-12-13 08-01-43 givre.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/0/02/2013-12-13_08-01-43_givre.jpg,https://commons.wikimedia.org/wiki/File:2013-12-13_08-01-43_givre.jpg
430,2013-12-13 08-06-07 givre.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/8/85/2013-12-13_08-06-07_givre.jpg,https://commons.wikimedia.org/wiki/File:2013-12-13_08-06-07_givre.jpg
431,2013-12-13 08-51-21 givre.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/f/fa/2013-12-13_08-51-21_givre.jpg,https://commons.wikimedia.org/wiki/File:2013-12-13_08-51-21_givre.jpg
432,Angoulême Nuages iridescents 2013.jpg,JLPC,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/8/80/Angoul%C3%AAme_Nuages_iridescents_2013.jpg,https://commons.wikimedia.org/wiki/File:Angoul%C3%AAme_Nuages_iridescents_2013.jpg
433,2011-07 Unwetter Schwäbisch Gmünd.jpg,Kreuzschnabel,Own work,FAL,http://artlibre.org/licence/lal/e,https://upload.wikimedia.org/wikipedia/commons/1/16/2011-07_Unwetter_Schw%C3%A4bisch_Gm%C3%BCnd.jpg,https://commons.wikimedia.org/wiki/File:2011-07_Unwetter_Schw%C3%A4bisch_Gm%C3%BCnd.jpg
434,Spinneraggen in Wikelslân.JPG,Dominicus Johannes Bergsma,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/0/09/Spinneraggen_in_Wikelsl%C3%A2n.JPG,https://commons.wikimedia.org/wiki/File:Spinneraggen_in_Wikelsl%C3%A2n.JPG
435,Sky Tampa Florida November 2013-1.jpg,Alvesgaspar,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/e/e2/Sky_Tampa_Florida_November_2013-1.jpg,https://commons.wikimedia.org/wiki/File:Sky_Tampa_Florida_November_2013-1.jpg
436,Wraxall 2011 MMB 50.jpg,,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/a/a2/Wraxall_2011_MMB_50.jpg,https://commons.wikimedia.org/wiki/File:Wraxall_2011_MMB_50.jpg
437,Wraxall 2009 MMB 12 «2.jpg,,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/1/17/Wraxall_2009_MMB_12_%C2%AB2.jpg,https://commons.wikimedia.org/wiki/File:Wraxall_2009_MMB_12_%C2%AB2.jpg
438,2013-11-19 11-47-00 goutte-rosee.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/7/77/2013-11-19_11-47-00_goutte-rosee.jpg,https://commons.wikimedia.org/wiki/File:2013-11-19_11-47-00_goutte-rosee.jpg
439,2013-11-19 11-46-23 goutte-rosee.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/4/44/2013-11-19_11-46-23_goutte-rosee.jpg,https://commons.wikimedia.org/wiki/File:2013-11-19_11-46-23_goutte-rosee.jpg
440,2013-11-19 12-03-01 gouttes-rosee.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/3/35/2013-11-19_12-03-01_gouttes-rosee.jpg,https://commons.wikimedia.org/wiki/File:2013-11-19_12-03-01_gouttes-rosee.jpg
441,2013-11-19 11-58-45 gouttes-rosee.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/6/67/2013-11-19_11-58-45_gouttes-rosee.jpg,https://commons.wikimedia.org/wiki/File:2013-11-19_11-58-45_gouttes-rosee.jpg
442,2013-11-19 11-55-10 gouttes-rosee.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/9/9c/2013-11-19_11-55-10_gouttes-rosee.jpg,https://commons.wikimedia.org/wiki/File:2013-11-19_11-55-10_gouttes-rosee.jpg
443,2013-11-19 12-01-27 goutte-rosee.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/9/92/2013-11-19_12-01-27_goutte-rosee.jpg,https://commons.wikimedia.org/wiki/File:2013-11-19_12-01-27_goutte-rosee.jpg
444,2013-11-19 11-50-31 gouttes-rosee.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/1/1a/2013-11-19_11-50-31_gouttes-rosee.jpg,https://commons.wikimedia.org/wiki/File:2013-11-19_11-50-31_gouttes-rosee.jpg
445,2013-11-03 13-23-42 arc-en-ciel-eloie.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/a/a5/2013-11-03_13-23-42_arc-en-ciel-eloie.jpg,https://commons.wikimedia.org/wiki/File:2013-11-03_13-23-42_arc-en-ciel-eloie.jpg
446,Manila Philippines Tropical-storm-over-Pasig-River-01.jpg,"CEphoto, Uwe Aranas",Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/4/40/Manila_Philippines_Tropical-storm-over-Pasig-River-01.jpg,https://commons.wikimedia.org/wiki/File:Manila_Philippines_Tropical-storm-over-Pasig-River-01.jpg
447,Vista nebbiosa della Marzola.jpg,Llorenzi,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/1/1b/Vista_nebbiosa_della_Marzola.jpg,https://commons.wikimedia.org/wiki/File:Vista_nebbiosa_della_Marzola.jpg
448,"Rainbow, Salen, Isle of Mull.jpg",Colin,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/0/0a/Rainbow%2C_Salen%2C_Isle_of_Mull.jpg,https://commons.wikimedia.org/wiki/File:Rainbow%2C_Salen%2C_Isle_of_Mull.jpg
449,2013-10-19 10-53-16-savoureuse-belfort.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/6/6f/2013-10-19_10-53-16-savoureuse-belfort.jpg,https://commons.wikimedia.org/wiki/File:2013-10-19_10-53-16-savoureuse-belfort.jpg
450,Solfatara - Pozzuoli - Campania - Italy - July 11th 2013 - 05.jpg,Norbert Nagel,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/5/5c/Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_05.jpg,https://commons.wikimedia.org/wiki/File:Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_05.jpg
451,University Park MMB «F1.jpg,,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/2/27/University_Park_MMB_%C2%ABF1.jpg,https://commons.wikimedia.org/wiki/File:University_Park_MMB_%C2%ABF1.jpg
452,Solfatara - Pozzuoli - Campania - Italy - July 11th 2013 - 20.jpg,Norbert Nagel,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/c/c2/Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_20.jpg,https://commons.wikimedia.org/wiki/File:Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_20.jpg
453,Solfatara - Pozzuoli - Campania - Italy - July 11th 2013 - 11.jpg,Norbert Nagel,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/c/c2/Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_11.jpg,https://commons.wikimedia.org/wiki/File:Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_11.jpg
454,Solfatara - Pozzuoli - Campania - Italy - July 11th 2013 - 12.jpg,Norbert Nagel,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/8/81/Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_12.jpg,https://commons.wikimedia.org/wiki/File:Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_12.jpg
455,Solfatara - Pozzuoli - Campania - Italy - July 11th 2013 - 02.jpg,Norbert Nagel,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/1/14/Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_02.jpg,https://commons.wikimedia.org/wiki/File:Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_02.jpg
456,Solfatara - Pozzuoli - Campania - Italy - July 11th 2013 - 23.jpg,Norbert Nagel,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/0/0c/Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_23.jpg,https://commons.wikimedia.org/wiki/File:Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_23.jpg
457,Solfatara - Pozzuoli - Campania - Italy - July 11th 2013 - 17.jpg,Norbert Nagel,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/6/6e/Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_17.jpg,https://commons.wikimedia.org/wiki/File:Solfatara_-_Pozzuoli_-_Campania_-_Italy_-_July_11th_2013_-_17.jpg
458,2013 Kraftwerk Heilbronn im Abendlicht.jpg,Kreuzschnabel,Own work,FAL,http://artlibre.org/licence/lal/e,https://upload.wikimedia.org/wikipedia/commons/5/54/2013_Kraftwerk_Heilbronn_im_Abendlicht.jpg,https://commons.wikimedia.org/wiki/File:2013_Kraftwerk_Heilbronn_im_Abendlicht.jpg
459,Fountains Abbey MMB 04.jpg,,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/0/0d/Fountains_Abbey_MMB_04.jpg,https://commons.wikimedia.org/wiki/File:Fountains_Abbey_MMB_04.jpg
460,Wraxall 2013 MMB 86 Bonfire.jpg,,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/a/a3/Wraxall_2013_MMB_86_Bonfire.jpg,https://commons.wikimedia.org/wiki/File:Wraxall_2013_MMB_86_Bonfire.jpg
461,Blitze IMGP6376 wp.jpg,smial,Own work,GFDL 1.2,http://www.gnu.org/licenses/old-licenses/fdl-1.2.htm,https://upload.wikimedia.org/wikipedia/commons/a/a0/Blitze_IMGP6376_wp.jpg,https://commons.wikimedia.org/wiki/File:Blitze_IMGP6376_wp.jpg
462,Blitze IMGP6399 wp.jpg,smial,Own work,GFDL 1.2,http://www.gnu.org/licenses/old-licenses/fdl-1.2.htm,https://upload.wikimedia.org/wikipedia/commons/1/14/Blitze_IMGP6399_wp.jpg,https://commons.wikimedia.org/wiki/File:Blitze_IMGP6399_wp.jpg
463,2013-08-07 04-23-26-foudre-belfort.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/4/4b/2013-08-07_04-23-26-foudre-belfort.jpg,https://commons.wikimedia.org/wiki/File:2013-08-07_04-23-26-foudre-belfort.jpg
464,De Alde Feanen 06.JPG,Dominicus Johannes Bergsma,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/8/87/De_Alde_Feanen_06.JPG,https://commons.wikimedia.org/wiki/File:De_Alde_Feanen_06.JPG
465,"Kühlungsborn, Wellen am Strand, (1).JPG",Malchen53,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/b/b0/K%C3%BChlungsborn%2C_Wellen_am_Strand%2C_%281%29.JPG,https://commons.wikimedia.org/wiki/File:K%C3%BChlungsborn%2C_Wellen_am_Strand%2C_%281%29.JPG
466,Parhelion in summertime 1.jpg,Uberprutser,Own work,CC BY-SA 3.0 nl,https://creativecommons.org/licenses/by-sa/3.0/nl/deed.en,https://upload.wikimedia.org/wikipedia/commons/b/bd/Parhelion_in_summertime_1.jpg,https://commons.wikimedia.org/wiki/File:Parhelion_in_summertime_1.jpg
467,Fernsehturm Stuttgart and Full Moon Summer 2013 05.jpg,Julian Herzog,Own work,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,https://upload.wikimedia.org/wikipedia/commons/0/0d/Fernsehturm_Stuttgart_and_Full_Moon_Summer_2013_05.jpg,https://commons.wikimedia.org/wiki/File:Fernsehturm_Stuttgart_and_Full_Moon_Summer_2013_05.jpg
468,IAO-Hanle-high energy gamma ray telescope-UnderRainbow.jpg,Indiajoe,Own work,GFDL,http://www.gnu.org/copyleft/fdl.htm,https://upload.wikimedia.org/wikipedia/commons/b/b8/IAO-Hanle-high_energy_gamma_ray_telescope-UnderRainbow.jpg,https://commons.wikimedia.org/wiki/File:IAO-Hanle-high_energy_gamma_ray_telescope-UnderRainbow.jpg
469,"Snow in Minneapolis on April, 18, 2013.jpg",Mattwj2002,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/8/8d/Snow_in_Minneapolis_on_April%2C_18%2C_2013.jpg,https://commons.wikimedia.org/wiki/File:Snow_in_Minneapolis_on_April%2C_18%2C_2013.jpg
470,2013-06-17 22-53-41-lightnings.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/e/ed/2013-06-17_22-53-41-lightnings.jpg,https://commons.wikimedia.org/wiki/File:2013-06-17_22-53-41-lightnings.jpg
471,2013-06-17 22-58-10-lightnings.jpg,,Own work,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,https://upload.wikimedia.org/wikipedia/commons/5/5f/2013-06-17_22-58-10-lightnings.jpg,https://commons.wikimedia.org/wiki/File:2013-06-17_22-58-10-lightnings.jpg
472,Sickla kaj June 2013.jpg,Arild Vågen,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/2/25/Sickla_kaj_June_2013.jpg,https://commons.wikimedia.org/wiki/File:Sickla_kaj_June_2013.jpg
473,Puslichevo 2009 07 19 4331.jpg,Anna Anichkova,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/6/63/Puslichevo_2009_07_19_4331.jpg,https://commons.wikimedia.org/wiki/File:Puslichevo_2009_07_19_4331.jpg
474,"Hartelholz Wald, Múnich, Alemania, 2013-01-27, DD 06.jpg",,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/5/5f/Hartelholz_Wald%2C_M%C3%BAnich%2C_Alemania%2C_2013-01-27%2C_DD_06.jpg,https://commons.wikimedia.org/wiki/File:Hartelholz_Wald%2C_M%C3%BAnich%2C_Alemania%2C_2013-01-27%2C_DD_06.jpg
475,University Park MMB «B0 Millennium Garden.jpg,,Own work,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,https://upload.wikimedia.org/wikipedia/commons/d/d3/University_Park_MMB_%C2%ABB0_Millennium_Garden.jpg,https://commons.wikimedia.org/wiki/File:University_Park_MMB_%C2%ABB0_Millennium_Garden.jpg
